Id,updatedtime,device_id
1007,1160,"0.00022499999999999997,3,""2024-09-14 23:59:03"",""{""V1"": ""818480.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1008,1162,"0.005775000000000001,77,""2024-09-14 23:59:03"",""{""V1"": ""3776110.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1009,1163,"0.004425000000000001,59,""2024-09-14 23:59:03"",""{""V1"": ""790430.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1010,1165,"0.006600000000000001,88,""2024-09-14 23:59:03"",""{""V1"": ""1334570.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1011,1166,"0.007875,105,""2024-09-14 23:59:03"",""{""V1"": ""3053640.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1012,1167,"0.006375,85,""2024-09-14 23:59:03"",""{""V1"": ""1536250.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1013,1168,"0.007274999999999999,97,""2024-09-14 23:59:03"",""{""V1"": ""2204490.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1014,1187,"0,0,""2024-09-14 23:59:03"",""{""V1"": ""5000""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1015,1188,"0,0,""2024-09-14 23:59:03"",""{""V1"": ""200""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1016,1143,"0.13897500000000002,1853,""2024-09-15 23:59:03"",""{""V1"": ""39979064.00"", ""V9"": {""B"": ""13226440.00"", ""R"": ""13477581.00"", ""Y"": ""13275043.00""}}"",63.2,61.6,60.3,NULL,NULL,NULL,NULL,NULL"
1017,1145,"0,0,""2024-09-15 23:59:03"",""{""V1"": ""14700269.00"", ""V9"": {""B"": ""4950527.50"", ""R"": ""4814302.50"", ""Y"": ""4935438.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1018,1146,"0.0615,820,""2024-09-15 23:59:03"",""{""V1"": ""14545051.00"", ""V9"": {""B"": ""4873226.50"", ""R"": ""4773586.50"", ""Y"": ""4898250.50""}}"",26.9,27.8,27.2,NULL,NULL,NULL,NULL,NULL"
1019,1147,"0.031950000000000006,426,""2024-09-15 23:59:03"",""{""V1"": ""611879.00"", ""V9"": {""B"": ""203770.39"", ""R"": ""203759.23"", ""Y"": ""204349.41""}}"",14.1,14.3,14.1,NULL,NULL,NULL,NULL,NULL"
1020,1148,"0,0,""2024-09-15 23:59:03"",""{""V1"": ""213696.53"", ""V9"": {""B"": ""68309.54"", ""R"": ""105798.59"", ""Y"": ""39588.40""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1021,1149,"0.0020999999999999994,28,""2024-09-15 23:59:03"",""{""V1"": ""273363.47"", ""V9"": {""B"": ""90985.15"", ""R"": ""90022.72"", ""Y"": ""92355.60""}}"",0.9,1.0,0.9,NULL,NULL,NULL,NULL,NULL"
1022,1150,"0,0,""2024-09-15 23:59:03"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1023,1151,"0.001725,23,""2024-09-15 23:59:03"",""{""V1"": ""348200.34"", ""V9"": {""B"": ""0.00"", ""R"": ""348201.84"", ""Y"": ""0.00""}}"",2.3,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1024,1152,"0.0012000000000000001,16,""2024-09-15 23:59:03"",""{""V1"": ""177442.42"", ""V9"": {""B"": ""97768.18"", ""R"": ""35671.41"", ""Y"": ""44002.85""}}"",0.1,0.6,0.9,NULL,NULL,NULL,NULL,NULL"
1025,1154,"0.0008999999999999999,12,""2024-09-15 23:59:03"",""{""V1"": ""2339119.75""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1026,1155,"0.00007500000000000001,1,""2024-09-15 23:59:03"",""{""V1"": 2755360}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1027,1156,"0,0,""2024-09-15 23:59:03"",""{""V1"": ""896470.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1028,1157,"0,0,""2024-09-15 23:59:03"",""{""V1"": ""512680.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1029,1158,"0.004199999999999999,56,""2024-09-15 23:59:03"",""{""V1"": ""1683440.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1030,1160,"0,0,""2024-09-15 23:59:03"",""{""V1"": ""818480.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1031,1161,"0,0,""2024-09-15 23:59:03"",""{""V1"": ""1637800.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1032,1162,"0.0006000000000000001,8,""2024-09-15 23:59:03"",""{""V1"": ""3776900.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1033,1163,"0,0,""2024-09-15 23:59:03"",""{""V1"": ""790430.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1034,1165,"0.0020250000000000003,27,""2024-09-15 23:59:03"",""{""V1"": ""1337230.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1035,1167,"0.0033000000000000004,44,""2024-09-15 23:59:03"",""{""V1"": ""1540650.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1036,1168,"0.005324999999999999,71,""2024-09-15 23:59:03"",""{""V1"": ""2211589.75""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1037,1143,"0.5693250000000001,7591,""2024-09-16 23:59:03"",""{""V1"": ""40738164.00"", ""V9"": {""B"": ""13476390.00"", ""R"": ""13737136.00"", ""Y"": ""13524638.00""}}"",259.6,249.6,249.9,NULL,NULL,NULL,NULL,NULL"
1038,1145,"0,0,""2024-09-16 23:59:03"",""{""V1"": ""14700302.00"", ""V9"": {""B"": ""4950527.50"", ""R"": ""4814334.00"", ""Y"": ""4935439.50""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1039,1146,"0.25222500000000003,3363,""2024-09-16 23:59:03"",""{""V1"": ""14881354.00"", ""V9"": {""B"": ""4986053.00"", ""R"": ""4885045.50"", ""Y"": ""5010313.00""}}"",111.5,112.1,112.8,NULL,NULL,NULL,NULL,NULL"
1040,1147,"0.13739999999999997,1832,""2024-09-16 23:59:03"",""{""V1"": ""795065.63"", ""V9"": {""B"": ""264906.75"", ""R"": ""264902.75"", ""Y"": ""265256.09""}}"",61.1,60.9,61.1,NULL,NULL,NULL,NULL,NULL"
1041,1148,"0.006300000000000001,84,""2024-09-16 23:59:03"",""{""V1"": ""222085.23"", ""V9"": {""B"": ""71133.48"", ""R"": ""109976.57"", ""Y"": ""40975.18""}}"",4.2,1.4,2.8,NULL,NULL,NULL,NULL,NULL"
1042,1149,"0,0,""2024-09-16 23:59:03"",""{""V1"": ""273363.47"", ""V9"": {""B"": ""90985.15"", ""R"": ""90022.72"", ""Y"": ""92355.60""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1043,1150,"0,0,""2024-09-16 23:59:03"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1044,1151,"0.006,80,""2024-09-16 23:59:03"",""{""V1"": ""356209.00"", ""V9"": {""B"": ""0.00"", ""R"": ""356210.34"", ""Y"": ""0.00""}}"",8.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1045,1152,"0.0017999999999999997,24,""2024-09-16 23:59:03"",""{""V1"": ""179815.14"", ""V9"": {""B"": ""99194.57"", ""R"": ""35989.35"", ""Y"": ""44631.27""}}"",0.3,0.6,1.4,NULL,NULL,NULL,NULL,NULL"
1046,1154,"0.008025,107,""2024-09-16 23:59:03"",""{""V1"": ""2349790.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1047,1155,"0.0049499999999999995,66,""2024-09-16 23:59:03"",""{""V1"": 2762003}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1048,1156,"0.004425000000000001,59,""2024-09-16 23:59:03"",""{""V1"": ""902400.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1049,1157,"0.00345,46,""2024-09-16 23:59:03"",""{""V1"": ""517260.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1050,1158,"0.0065249999999999996,87,""2024-09-16 23:59:03"",""{""V1"": ""1692160.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1051,1160,"0.0032249999999999996,43,""2024-09-16 23:59:03"",""{""V1"": ""822810.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1052,1161,"0.0035250000000000004,47,""2024-09-16 23:59:03"",""{""V1"": ""1642510.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1053,1162,"0.006375,85,""2024-09-16 23:59:03"",""{""V1"": ""3785390.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1054,1163,"0.0049499999999999995,66,""2024-09-16 23:59:03"",""{""V1"": ""797030.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1055,1165,"0.0069,92,""2024-09-16 23:59:03"",""{""V1"": ""1346470.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1056,1166,"0.011475,153,""2024-09-16 23:59:03"",""{""V1"": ""3086080.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1057,1167,"0.007949999999999999,106,""2024-09-16 23:59:03"",""{""V1"": ""1551280.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1058,1168,"0.00765,102,""2024-09-16 23:59:03"",""{""V1"": ""2221740.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1059,1143,"0.5465999999999999,7288,""2024-09-17 23:59:04"",""{""V1"": ""41466984.00"", ""V9"": {""B"": ""13717842.00"", ""R"": ""13984794.00"", ""Y"": ""13764351.00""}}"",247.7,239.7,241.5,NULL,NULL,NULL,NULL,NULL"
1060,1145,"0.19710000000000003,2628,""2024-09-17 23:59:04"",""{""V1"": ""14963141.00"", ""V9"": {""B"": ""5038884.00"", ""R"": ""4901619.00"", ""Y"": ""5022698.00""}}"",87.3,87.3,88.4,NULL,NULL,NULL,NULL,NULL"
1061,1146,"0.208125,2775,""2024-09-17 23:59:04"",""{""V1"": ""15158869.00"", ""V9"": {""B"": ""5079170.00"", ""R"": ""4977086.50"", ""Y"": ""5102708.00""}}"",92.0,92.4,93.1,NULL,NULL,NULL,NULL,NULL"
1062,1147,"0.007350000000000001,98,""2024-09-17 23:59:04"",""{""V1"": ""804859.56"", ""V9"": {""B"": ""268161.22"", ""R"": ""268104.81"", ""Y"": ""268593.53""}}"",3.2,3.3,3.3,NULL,NULL,NULL,NULL,NULL"
1063,1148,"0.00015000000000000001,2,""2024-09-17 23:59:04"",""{""V1"": ""222297.05"", ""V9"": {""B"": ""71206.55"", ""R"": ""110082.10"", ""Y"": ""41008.41""}}"",0.1,0.0,0.1,NULL,NULL,NULL,NULL,NULL"
1064,1149,"0.008850000000000002,118,""2024-09-17 23:59:04"",""{""V1"": ""285171.84"", ""V9"": {""B"": ""94887.91"", ""R"": ""93961.26"", ""Y"": ""96322.65""}}"",3.9,4.0,3.9,NULL,NULL,NULL,NULL,NULL"
1065,1150,"0,0,""2024-09-17 23:59:04"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1066,1151,"0.0046500000000000005,62,""2024-09-17 23:59:04"",""{""V1"": ""362436.75"", ""V9"": {""B"": ""0.00"", ""R"": ""362438.13"", ""Y"": ""0.00""}}"",6.2,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1067,1152,"0.003974999999999999,53,""2024-09-17 23:59:04"",""{""V1"": ""185150.63"", ""V9"": {""B"": ""101766.21"", ""R"": ""37258.97"", ""Y"": ""46125.56""}}"",1.3,1.5,0.6,NULL,NULL,NULL,NULL,NULL"
1068,1154,"0.00945,126,""2024-09-17 23:59:04"",""{""V1"": ""2362410.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1069,1155,"0.009824999999999999,131,""2024-09-17 23:59:04"",""{""V1"": 2775079}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1070,1156,"0.00525,70,""2024-09-17 23:59:04"",""{""V1"": ""909410.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1071,1157,"0.0036750000000000003,49,""2024-09-17 23:59:04"",""{""V1"": ""522159.97""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1072,1158,"0.005775000000000001,77,""2024-09-17 23:59:04"",""{""V1"": ""1699900.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1073,1160,"0.000375,5,""2024-09-17 23:59:04"",""{""V1"": ""823310.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1074,1161,"0.018225,243,""2024-09-17 23:59:04"",""{""V1"": ""1666800.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1075,1162,"0.0050999999999999995,68,""2024-09-17 23:59:04"",""{""V1"": ""3792170.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1076,1163,"0.0046500000000000005,62,""2024-09-17 23:59:04"",""{""V1"": ""803260.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1077,1165,"0.006449999999999999,86,""2024-09-17 23:59:04"",""{""V1"": ""1355040.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1078,1166,"0.010125,135,""2024-09-17 23:59:04"",""{""V1"": ""3099610.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1079,1167,"0.010199999999999999,136,""2024-09-17 23:59:04"",""{""V1"": ""1564860.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1080,1168,"0.0065249999999999996,87,""2024-09-17 23:59:04"",""{""V1"": ""2230480.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1081,1143,"0.5688,7584,""2024-09-18 23:59:03"",""{""V1"": ""42225348.00"", ""V9"": {""B"": ""13968868.00"", ""R"": ""14240884.00"", ""Y"": ""14015599.00""}}"",256.1,251.2,251.0,NULL,NULL,NULL,NULL,NULL"
1082,1145,"0.20670000000000002,2756,""2024-09-18 23:59:03"",""{""V1"": ""15238753.00"", ""V9"": {""B"": ""5131344.50"", ""R"": ""4992477.00"", ""Y"": ""5115001.00""}}"",90.9,92.3,92.5,NULL,NULL,NULL,NULL,NULL"
1083,1146,"0.209625,2795,""2024-09-18 23:59:03"",""{""V1"": ""15438329.00"", ""V9"": {""B"": ""5172684.00"", ""R"": ""5069261.50"", ""Y"": ""5196446.50""}}"",92.2,93.7,93.5,NULL,NULL,NULL,NULL,NULL"
1084,1147,"0,0,""2024-09-18 23:59:03"",""{""V1"": ""804859.56"", ""V9"": {""B"": ""268161.22"", ""R"": ""268104.81"", ""Y"": ""268593.53""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1085,1148,"0,0,""2024-09-18 23:59:03"",""{""V1"": ""222297.05"", ""V9"": {""B"": ""71206.55"", ""R"": ""110082.10"", ""Y"": ""41008.41""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1086,1149,"0.008774999999999998,117,""2024-09-18 23:59:03"",""{""V1"": ""296841.00"", ""V9"": {""B"": ""98788.16"", ""R"": ""97799.05"", ""Y"": ""100256.85""}}"",3.8,3.0,3.9,NULL,NULL,NULL,NULL,NULL"
1087,1150,"0,0,""2024-09-18 23:59:03"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1088,1151,"0.005550000000000001,74,""2024-09-18 23:59:03"",""{""V1"": ""369829.06"", ""V9"": {""B"": ""0.00"", ""R"": ""369830.41"", ""Y"": ""0.00""}}"",7.4,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1089,1152,"0.0045,60,""2024-09-18 23:59:03"",""{""V1"": ""191117.00"", ""V9"": {""B"": ""104711.90"", ""R"": ""38632.20"", ""Y"": ""47772.97""}}"",1.4,1.6,2.9,NULL,NULL,NULL,NULL,NULL"
1090,1154,"0.009824999999999999,131,""2024-09-18 23:59:03"",""{""V1"": ""2375480.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1091,1155,"0.010275,137,""2024-09-18 23:59:03"",""{""V1"": 2788734}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1092,1156,"0.006149999999999999,82,""2024-09-18 23:59:03"",""{""V1"": ""917580.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1093,1157,"0.0020250000000000003,27,""2024-09-18 23:59:03"",""{""V1"": ""524880.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1094,1158,"0.006975,93,""2024-09-18 23:59:03"",""{""V1"": ""1709250.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1095,1160,"0.0016500000000000002,22,""2024-09-18 23:59:03"",""{""V1"": ""825500.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1096,1161,"0.010199999999999999,136,""2024-09-18 23:59:03"",""{""V1"": ""1680440.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1097,1162,"0.008925,119,""2024-09-18 23:59:03"",""{""V1"": ""3804030.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1098,1163,"0.00435,58,""2024-09-18 23:59:03"",""{""V1"": ""809070.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1099,1165,"0.0065249999999999996,87,""2024-09-18 23:59:03"",""{""V1"": ""1363700.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1100,1166,"0.013875,185,""2024-09-18 23:59:03"",""{""V1"": ""3118130.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1101,1167,"0.00525,70,""2024-09-18 23:59:03"",""{""V1"": ""1571850.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1102,1168,"0.007574999999999999,101,""2024-09-18 23:59:03"",""{""V1"": ""2240550.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1103,1175,"0.012,116,""2024-09-18 23:59:03"",""{""V1"": ""2122000.00"", ""V9"": {""B"": ""757900.00"", ""R"": ""863400.00"", ""Y"": ""500100.00""}}"",10.0,0.0,6.0,NULL,NULL,NULL,NULL,NULL"
1104,1176,"0.0585,565.5,""2024-09-18 23:59:03"",""{""V1"": ""216248000.00"", ""V9"": {""B"": ""106626000.00"", ""R"": ""107499000.00"", ""Y"": ""1842000.00""}}"",29.0,23.0,26.0,NULL,NULL,NULL,NULL,NULL"
1105,1143,"0.511125,6815,""2024-09-19 23:59:03"",""{""V1"": ""42906844.00"", ""V9"": {""B"": ""14193980.00"", ""R"": ""14470462.00"", ""Y"": ""14242398.00""}}"",229.6,226.8,225.1,NULL,NULL,NULL,NULL,NULL"
1106,1145,"0.21014999999999998,2802,""2024-09-19 23:59:03"",""{""V1"": ""15518913.00"", ""V9"": {""B"": ""5225368.50"", ""R"": ""5084458.00"", ""Y"": ""5209086.50""}}"",92.0,94.1,94.0,NULL,NULL,NULL,NULL,NULL"
1107,1146,"0.20939999999999998,2792,""2024-09-19 23:59:03"",""{""V1"": ""15717560.00"", ""V9"": {""B"": ""5266099.00"", ""R"": ""5161060.50"", ""Y"": ""5290440.50""}}"",91.8,94.0,93.4,NULL,NULL,NULL,NULL,NULL"
1108,1147,"0,0,""2024-09-19 23:59:03"",""{""V1"": ""804859.56"", ""V9"": {""B"": ""268161.22"", ""R"": ""268104.81"", ""Y"": ""268593.53""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1109,1148,"0,0,""2024-09-19 23:59:03"",""{""V1"": ""222297.05"", ""V9"": {""B"": ""71206.55"", ""R"": ""110082.10"", ""Y"": ""41008.41""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1110,1149,"0.008475000000000002,113,""2024-09-19 23:59:03"",""{""V1"": ""308121.91"", ""V9"": {""B"": ""102511.94"", ""R"": ""101495.68"", ""Y"": ""104114.31""}}"",1.8,3.9,0.9,NULL,NULL,NULL,NULL,NULL"
1111,1150,"0,0,""2024-09-19 23:59:03"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1112,1151,"0.005475,73,""2024-09-19 23:59:03"",""{""V1"": ""377175.53"", ""V9"": {""B"": ""0.00"", ""R"": ""377177.00"", ""Y"": ""0.00""}}"",7.3,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1113,1152,"0.0025499999999999997,34,""2024-09-19 23:59:03"",""{""V1"": ""194468.28"", ""V9"": {""B"": ""106525.56"", ""R"": ""39319.93"", ""Y"": ""48622.89""}}"",0.7,0.8,1.8,NULL,NULL,NULL,NULL,NULL"
1114,1154,"0.012,160,""2024-09-19 23:59:03"",""{""V1"": ""2391480.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1115,1155,"0.009075,121,""2024-09-19 23:59:03"",""{""V1"": 2800854}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1116,1156,"0.005849999999999999,78,""2024-09-19 23:59:03"",""{""V1"": ""925410.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1117,1157,"0.004275,57,""2024-09-19 23:59:03"",""{""V1"": ""530579.94""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1118,1158,"0.007199999999999999,96,""2024-09-19 23:59:03"",""{""V1"": ""1718850.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1119,1160,"0.0033000000000000004,44,""2024-09-19 23:59:03"",""{""V1"": ""829860.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1120,1161,"0.007949999999999999,106,""2024-09-19 23:59:03"",""{""V1"": ""1691060.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1121,1162,"0.00765,102,""2024-09-19 23:59:03"",""{""V1"": ""3814190.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1122,1163,"0.005175000000000001,69,""2024-09-19 23:59:03"",""{""V1"": ""816000.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1123,1165,"0.0068249999999999995,91,""2024-09-19 23:59:03"",""{""V1"": ""1372840.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1124,1166,"0.016575000000000003,221,""2024-09-19 23:59:03"",""{""V1"": ""3140180.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1125,1167,"0.008324999999999999,111,""2024-09-19 23:59:03"",""{""V1"": ""1582950.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1126,1168,"0.010575,141,""2024-09-19 23:59:03"",""{""V1"": ""2254650.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1127,1175,"0.25342499999999996,2449.8,""2024-09-19 23:59:03"",""{""V1"": ""2459900.00"", ""V9"": {""B"": ""880900.00"", ""R"": ""990100.00"", ""Y"": ""588300.00""}}"",126.7,88.2,123.0,NULL,NULL,NULL,NULL,NULL"
1128,1176,"0.80775,7808.2,""2024-09-19 23:59:03"",""{""V1"": ""217324992.00"", ""V9"": {""B"": ""106984000.00"", ""R"": ""107864000.00"", ""Y"": ""2197000.00""}}"",365.0,355.0,358.0,NULL,NULL,NULL,NULL,NULL"
1129,1143,"0.41429999999999995,5524,""2024-09-20 23:59:03"",""{""V1"": ""43459200.00"", ""V9"": {""B"": ""14376744.00"", ""R"": ""14656425.00"", ""Y"": ""14426215.00""}}"",186.0,183.8,182.8,NULL,NULL,NULL,NULL,NULL"
1130,1145,"0.156675,2089,""2024-09-20 23:59:03"",""{""V1"": ""15727778.00"", ""V9"": {""B"": ""5295523.00"", ""R"": ""5152996.50"", ""Y"": ""5279367.00""}}"",68.5,70.3,70.2,NULL,NULL,NULL,NULL,NULL"
1131,1146,"0.15547500000000003,2073,""2024-09-20 23:59:03"",""{""V1"": ""15924852.00"", ""V9"": {""B"": ""5335488.00"", ""R"": ""5229159.00"", ""Y"": ""5360302.00""}}"",68.1,69.9,69.4,NULL,NULL,NULL,NULL,NULL"
1132,1147,"0,0,""2024-09-20 23:59:03"",""{""V1"": ""804859.56"", ""V9"": {""B"": ""268161.22"", ""R"": ""268104.81"", ""Y"": ""268593.53""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1133,1148,"0.0009750000000000001,13,""2024-09-20 23:59:03"",""{""V1"": ""223623.88"", ""V9"": {""B"": ""71635.22"", ""R"": ""110741.41"", ""Y"": ""41250.98""}}"",0.7,0.2,0.4,NULL,NULL,NULL,NULL,NULL"
1134,1149,"0,0,""2024-09-20 23:59:03"",""{""V1"": ""308121.91"", ""V9"": {""B"": ""102511.94"", ""R"": ""101495.68"", ""Y"": ""104114.31""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1135,1150,"0,0,""2024-09-20 23:59:03"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1136,1151,"0.00435,58,""2024-09-20 23:59:03"",""{""V1"": ""382957.84"", ""V9"": {""B"": ""0.00"", ""R"": ""382959.22"", ""Y"": ""0.00""}}"",5.8,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1137,1152,"0.0025499999999999997,34,""2024-09-20 23:59:03"",""{""V1"": ""197879.28"", ""V9"": {""B"": ""108374.81"", ""R"": ""40031.06"", ""Y"": ""49473.52""}}"",0.7,0.9,1.8,NULL,NULL,NULL,NULL,NULL"
1138,1154,"0.011550000000000001,154,""2024-09-20 23:59:03"",""{""V1"": ""2406930.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1139,1155,"0.018075000000000004,241,""2024-09-20 23:59:03"",""{""V1"": 2824944}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1140,1156,"0.006375,85,""2024-09-20 23:59:03"",""{""V1"": ""933940.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1141,1157,"0.0035250000000000004,47,""2024-09-20 23:59:03"",""{""V1"": ""535290.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1142,1158,"0.008324999999999999,111,""2024-09-20 23:59:03"",""{""V1"": ""1729970.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1143,1160,"0.0009750000000000001,13,""2024-09-20 23:59:03"",""{""V1"": ""831170.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
